iteration,vit_forward_latency_ms,resnet_forward_latency_ms,vit_prediction_pipeline_ms,resnet_prediction_pipeline_ms,vit_python_end_to_end_ms,resnet_python_end_to_end_ms
264,6.32528018951416,1.690943956375122,4.078432083129883,1.5637760162353516,7.669000013265759,1.762600033544004
265,6.2014079093933105,1.784224033355713,4.024159908294678,1.6756800413131714,6.811600003857166,1.8366000149399042
266,5.243391990661621,1.6186879873275757,4.109248161315918,1.6316479444503784,6.483400007709861,1.7822000081650913
267,4.219456195831299,1.7859200239181519,4.0663042068481445,1.8018239736557007,6.746999977622181,1.6802999889478087
268,4.130335807800293,1.8929599523544312,4.074912071228027,1.8128639459609985,5.491200019605458,1.710000040475279
269,4.14847993850708,1.6528639793395996,4.1031999588012695,1.6030399799346924,4.171099979430437,2.0493000047281384
270,6.617919921875,1.7340480089187622,4.20739221572876,1.801184058189392,4.177400027401745,1.8087000353261828
271,4.326879978179932,1.6337599754333496,4.076672077178955,1.720031976699829,4.116200027056038,1.7172999796457589
272,4.215104103088379,1.4994879961013794,4.073760032653809,1.6281919479370117,6.48639997234568,1.7330999835394323
273,6.534592151641846,1.5576319694519043,4.096127986907959,1.578879952430725,5.95610000891611,1.7054000054486096
274,4.56496000289917,1.828927993774414,4.286464214324951,1.7999999523162842,5.718699947465211,1.7204000032506883
275,6.109055995941162,2.687040090560913,4.196608066558838,1.659168004989624,6.359299994073808,1.8060000147670507
276,4.273087978363037,1.7172800302505493,4.127391815185547,1.6882879734039307,6.002600013744086,1.7053999472409487
277,4.957087993621826,1.7450239658355713,4.087264060974121,5.594751834869385,6.70279999030754,1.7337999888695776
278,4.934783935546875,1.664031982421875,4.280032157897949,5.456223964691162,6.34419999551028,2.9956999933347106
279,4.876992225646973,1.656991958618164,4.00816011428833,5.487936019897461,10.043100046459585,1.7353000002913177
280,4.2699198722839355,1.587391972541809,4.020480155944824,4.572544097900391,8.564300020225346,1.8183999927714467
281,4.187007904052734,1.6590720415115356,4.133632183074951,3.309119939804077,7.374099979642779,1.6950999852269888
282,4.24399995803833,1.59660804271698,6.615424156188965,2.685472011566162,8.108700043521821,1.692799967713654
283,6.608096122741699,2.7085440158843994,4.661248207092285,2.3790719509124756,10.953899996820837,1.8120999448001385
284,4.620192050933838,2.1061758995056152,6.86246395111084,2.369856119155884,12.778500036802143,1.7230999656021595
285,4.780479907989502,1.6648319959640503,10.004223823547363,2.3700480461120605,9.016799973323941,1.7825999530032277
286,4.287487983703613,1.7121280431747437,9.05081558227539,2.2631680965423584,6.392500014044344,1.7294000135734677
287,3.9686079025268555,1.7077120542526245,4.3170881271362305,2.2827200889587402,5.627300008200109,3.572799963876605
288,4.072768211364746,1.8760319948196411,4.159743785858154,2.302367925643921,4.2283000075258315,1.880900003015995
289,4.096767902374268,1.6393920183181763,4.146912097930908,2.345439910888672,4.151000001002103,1.7214000108651817
290,5.7045440673828125,1.6507200002670288,4.898367881774902,2.327903985977173,5.477000027894974,1.7195999971590936
291,9.263744354248047,1.6743680238723755,4.091008186340332,2.355232000350952,9.602600010111928,2.4885000311769545
292,8.652704238891602,2.1282238960266113,4.090367794036865,3.0749759674072266,7.604699989315122,1.9827999640256166
293,4.948031902313232,1.7071679830551147,4.034783840179443,3.8202879428863525,4.214799962937832,1.8871999927796423
294,4.1320319175720215,1.5584640502929688,4.887551784515381,3.7537600994110107,4.303599998820573,1.7405999824404716
295,4.098879814147949,1.606335997581482,4.047904014587402,3.674976110458374,4.238299967255443,3.708600008394569
296,4.098527908325195,1.6724480390548706,4.005504131317139,3.6163840293884277,5.897899973206222,1.838000025600195
297,4.0944318771362305,1.493567943572998,4.19817590713501,2.1454720497131348,6.210000021383166,1.7954999930225313
298,4.085824012756348,1.5941760540008545,4.267807960510254,1.770527958869934,6.180399970617145,1.7057000077329576
299,4.131968021392822,1.6561280488967896,4.159008026123047,1.6680959463119507,6.133500020951033,2.0817999611608684
300,4.051072120666504,1.6722240447998047,3.9862399101257324,1.6425600051879883,5.998399981763214,2.015199977904558
301,4.074495792388916,1.5651839971542358,4.4319682121276855,1.6986240148544312,8.93120002001524,1.7599000129848719
302,4.076992034912109,1.8151040077209473,4.215775966644287,1.6834880113601685,10.647699993569404,1.8211000133305788
303,4.12937593460083,1.6594560146331787,4.019552230834961,1.646720051765442,8.648600021842867,1.8904000171460211
304,4.109280109405518,1.6066559553146362,4.1168317794799805,1.6510720252990723,6.27610000083223,1.7873999895527959
305,4.0557122230529785,1.5696959495544434,4.154143810272217,1.6042879819869995,6.150999979581684,1.7955999937839806
306,4.100351810455322,1.5305919647216797,4.2514238357543945,1.772223949432373,6.135100033134222,1.7618999700061977
307,4.140607833862305,1.6376639604568481,4.107615947723389,1.7413760423660278,6.025299953762442,1.7588999471627176
308,4.143136024475098,1.5987199544906616,4.1523518562316895,1.7256640195846558,5.712600017432123,1.7088999738916755
309,4.1221442222595215,1.688223958015442,4.2097601890563965,1.6103039979934692,4.155900038313121,1.7599000129848719
310,4.24729585647583,1.5909119844436646,4.045407772064209,1.685472011566162,4.0899000014178455,1.750800001900643
311,4.062784194946289,1.5766719579696655,4.115551948547363,1.6448320150375366,4.169700026977807,1.720900007057935
312,3.9695041179656982,2.3913280963897705,4.047552108764648,1.6093440055847168,4.1720999870449305,3.4734999644570053
313,4.124415874481201,2.5246400833129883,3.947999954223633,1.742784023284912,4.071199975442141,2.154399990104139
314,3.9513280391693115,1.9769599437713623,4.260064125061035,1.711840033531189,4.289700009394437,1.7664000042714179
315,4.148159980773926,1.7805119752883911,4.2078399658203125,1.7230720520019531,4.126999992877245,2.352300041820854
316,4.202239990234375,1.6424640417099,4.092735767364502,1.7696319818496704,4.468299972359091,2.581500040832907
317,3.985215902328491,1.6370879411697388,4.004064083099365,1.7269760370254517,4.310999996960163,2.2173000033944845
318,4.105408191680908,1.5444799661636353,4.057024002075195,1.6289600133895874,4.194799985270947,1.8658999470062554
319,3.961535930633545,1.6363840103149414,4.092959880828857,1.7117760181427002,4.150799999479204,2.804499992635101
320,4.169919967651367,1.6242879629135132,4.059487819671631,1.5900479555130005,4.182700009550899,4.289900010917336
321,4.002495765686035,1.948799967765808,3.967423915863037,1.7376320362091064,4.182900011073798,4.24330000532791
322,6.043871879577637,1.7007999420166016,4.133120059967041,1.695072054862976,4.210899991448969,4.215700027998537
323,4.87388801574707,1.5814399719238281,4.00870418548584,1.6288959980010986,6.06570002855733,4.702300007920712
324,4.971680164337158,1.5548800230026245,4.062719821929932,1.6902719736099243,8.549200021661818,2.4624000070616603
325,4.286303997039795,1.6433919668197632,4.017983913421631,1.6868799924850464,4.1573999915272,1.706100010778755
326,4.176703929901123,1.541375994682312,4.26691198348999,2.8881280422210693,4.2489999905228615,3.7404000177048147
327,6.7132158279418945,1.5528000593185425,4.101568222045898,1.7821120023727417,4.192300024442375,3.129500022623688
328,7.414175987243652,1.6083519458770752,4.0614399909973145,1.7052479982376099,4.224599979352206,2.647999965120107
329,6.629856109619141,1.5795520544052124,4.180895805358887,1.723296046257019,4.185599973425269,2.7546000201255083
330,4.3276801109313965,1.676543951034546,12.889504432678223,1.6486400365829468,11.58749999012798,1.7709999810904264
331,4.107295989990234,1.8799359798431396,12.872991561889648,1.6132160425186157,9.577899996656924,1.7285000067204237
332,4.2230401039123535,1.9583359956741333,6.736256122589111,1.7736639976501465,4.137600015383214,1.7715999856591225
333,4.363872051239014,1.6681599617004395,6.1862077713012695,1.707487940788269,4.0963999927043915,1.7457000212743878
334,4.079391956329346,1.731328010559082,6.133152008056641,1.8004159927368164,6.592199963051826,1.8075000261887908
335,4.104000091552734,1.6049280166625977,6.105855941772461,1.7951359748840332,4.288600001018494,1.7982000135816634
336,4.013760089874268,1.660640001296997,11.814496040344238,1.8236160278320312,6.501699972432107,1.7007000278681517
337,5.132415771484375,1.69542396068573,13.082976341247559,1.84607994556427,4.614199977368116,1.8006999744102359
338,4.193215847015381,1.65721595287323,7.080383777618408,1.8125439882278442,10.548699996434152,1.8084999755956233
339,4.095327854156494,1.5312960147857666,5.62556791305542,1.7422080039978027,9.48670000070706,1.6705000307410955
340,4.043871879577637,1.7362240552902222,4.037248134613037,1.6819839477539062,4.249999998137355,1.6850000247359276
341,13.935296058654785,2.5672640800476074,4.436800003051758,1.7446399927139282,4.565800016280264,1.6213000053539872
342,15.385503768920898,1.6687040328979492,3.9951040744781494,1.7095040082931519,4.726100014522672,1.7408999847248197
343,11.479968070983887,1.5546239614486694,7.459136009216309,1.683616042137146,4.8670999822206795,1.664999988861382
344,6.208415985107422,1.5901119709014893,6.4260478019714355,1.8904320001602173,5.385600030422211,1.7598000122234225
345,6.284512042999268,1.8975679874420166,8.08358383178711,1.8373440504074097,4.553499980829656,1.7576999962329865
346,5.968671798706055,2.2439680099487305,4.424448013305664,1.8044480085372925,5.823999992571771,1.6725999885238707
347,6.005407810211182,1.7798399925231934,4.167200088500977,1.6476800441741943,5.789400020148605,2.1914999815635383
348,5.89785623550415,1.6473920345306396,4.124800205230713,1.668511986732483,4.268900025635958,3.5269000218249857
349,5.858431816101074,2.531424045562744,4.3355841636657715,1.729375958442688,4.9721000250428915,1.8270000000484288
350,6.243616104125977,3.157952070236206,4.121056079864502,1.7032320499420166,4.242099996190518,2.803299983497709
351,4.912831783294678,2.2422080039978027,4.208352088928223,1.674015998840332,4.087700042873621,3.473500022664666
352,4.874112129211426,2.253472089767456,4.172351837158203,1.6571199893951416,4.122200014535338,2.8752999496646225
353,4.415008068084717,3.133280038833618,4.208640098571777,1.6525440216064453,4.274600010830909,2.8322000289335847
354,6.119775772094727,2.6802239418029785,4.108607769012451,3.4511361122131348,4.141899989917874,1.8790000467561185
355,8.787839889526367,2.17193603515625,4.368832111358643,1.7650560140609741,4.181800002697855,1.7297999584116042
356,8.996064186096191,2.333951950073242,4.0472002029418945,1.757472038269043,4.538499983027577,1.9192000036127865
357,6.973599910736084,2.163680076599121,4.308640003204346,1.7344640493392944,10.013299994170666,2.2976999753154814
358,6.247776031494141,2.2561280727386475,3.9773759841918945,1.6501760482788086,9.122800023760647,2.0194000098854303
359,6.241888046264648,2.2191998958587646,4.129280090332031,1.6673920154571533,4.424899991136044,1.837400021031499
360,6.07747220993042,2.1958398818969727,4.329343795776367,1.727295994758606,4.357500001788139,1.7201000009663403
361,5.975647926330566,2.3074560165405273,4.4310078620910645,1.6963200569152832,4.202199983410537,1.796900003682822
362,6.103487968444824,2.207360029220581,4.118048191070557,4.82041597366333,5.106099997647107,3.8266999763436615
363,5.993535995483398,2.286911964416504,4.159776210784912,3.1901121139526367,4.302999994251877,1.8803999992087483
364,5.960671901702881,2.296031951904297,7.721216201782227,2.3537280559539795,4.205300007015467,2.2965000243857503
365,6.134848117828369,2.1899518966674805,6.64134407043457,4.15334415435791,4.203699994832277,3.3634999999776483
366,5.965216159820557,2.2542080879211426,9.399295806884766,4.814367771148682,6.324000016320497,2.589199983049184
367,6.4746880531311035,2.206399917602539,5.101856231689453,5.5340800285339355,4.930600000079721,2.6294999988749623
368,9.291680335998535,2.220896005630493,4.36521577835083,3.763200044631958,5.2890999941155314,6.063400011043996
369,9.751551628112793,2.2519679069519043,5.412064075469971,3.6852800846099854,5.108199955429882,5.8438999694772065
370,6.142399787902832,3.9510080814361572,4.403744220733643,2.8880960941314697,4.4849999831058085,5.06549997953698
371,5.980319976806641,2.606879949569702,4.2142720222473145,1.8538880348205566,4.162900033406913,3.6786999553442
372,6.052576065063477,1.5850880146026611,4.120319843292236,1.6799039840698242,5.059099989011884,2.7138000004924834
373,6.136608123779297,2.7409920692443848,5.147679805755615,1.777343988418579,14.019399997778237,2.372700022533536
374,6.410560131072998,3.10150408744812,4.171679973602295,1.7275840044021606,11.967700032982975,2.4569000233896077
375,4.734335899353027,2.44268798828125,4.288383960723877,1.6106879711151123,12.196999974548817,2.4437999818474054
376,5.784319877624512,2.0306239128112793,5.44547176361084,1.6250239610671997,8.884400012902915,2.509600017219782
377,10.455072402954102,1.893887996673584,5.74783992767334,1.6607680320739746,5.7354000164195895,1.9055000157095492
378,9.05081558227539,1.64137601852417,4.2870402336120605,1.699903964996338,4.222200019285083,1.8279000069014728
379,4.198944091796875,1.5818560123443604,4.2526397705078125,1.734879970550537,4.2925000307150185,1.7838000203482807
380,4.031807899475098,1.6560959815979004,5.08896017074585,2.231935977935791,4.432599991559982,1.6870999825187027
381,4.1080322265625,1.6465599536895752,4.191616058349609,1.7442560195922852,4.4306000345386565,1.7903000116348267
382,8.880127906799316,1.6070079803466797,4.237823963165283,1.684831976890564,5.031300010159612,1.8470000359229743
383,11.952351570129395,1.6729600429534912,4.535264015197754,1.6329280138015747,4.350600007455796,1.7998000257648528
384,4.815936088562012,1.71670401096344,4.171264171600342,1.7924480438232422,6.9204000174067914,1.7639999859966338
385,4.8809919357299805,1.5595200061798096,4.034111976623535,1.6543999910354614,6.444800004828721,2.1274000173434615
386,7.037248134613037,1.6732800006866455,4.106304168701172,1.6815359592437744,6.647099973633885,3.478700004052371
387,7.412479877471924,1.5215040445327759,5.335231781005859,1.8025599718093872,6.5932999714277685,1.7787000397220254
388,7.941664218902588,1.6463359594345093,4.289760112762451,1.7429759502410889,6.243999989237636,1.5888999914750457
389,4.0977277755737305,1.5380799770355225,4.269311904907227,1.9674880504608154,6.278000015299767,2.318000013474375
390,4.277215957641602,1.616927981376648,4.1635518074035645,1.7805759906768799,5.879300006199628,2.431900007650256
391,4.021471977233887,1.5744320154190063,8.129023551940918,1.8401919603347778,6.299900007434189,2.075799973681569
392,5.334400177001953,1.5972479581832886,9.1463041305542,1.703552007675171,10.913099977187812,1.8774000345729291
393,4.422848224639893,1.6111040115356445,7.187456130981445,1.7828799486160278,11.016500007826835,1.7565999878570437
394,4.209407806396484,1.6550719738006592,6.135776042938232,1.668287992477417,6.982100021559745,1.7781999777071178
395,4.171775817871094,1.642848014831543,6.306879997253418,1.7502399682998657,6.438699958380312,1.7080000252462924
396,10.378432273864746,1.6670399904251099,6.120672225952148,1.6490559577941895,5.654199980199337,1.7004000255838037
397,11.793888092041016,1.7460800409317017,6.006015777587891,1.716480016708374,6.9899000227451324,1.790100010111928
398,7.148863792419434,1.53929603099823,9.025664329528809,1.7439359426498413,7.760999957099557,5.670199985615909
399,7.2664642333984375,1.6476800441741943,7.531360149383545,1.7474240064620972,9.6246000030078,5.535200005397201
400,4.354368209838867,1.6576319932937622,6.3976640701293945,1.8342399597167969,8.456500014290214,3.99129994912073
401,4.226304054260254,1.6060479879379272,6.1629438400268555,1.629472017288208,5.907899991143495,3.958700050134212
402,4.136064052581787,1.6250560283660889,6.144896030426025,1.7283200025558472,12.431299954187125,4.0268999873660505
403,10.073599815368652,1.6130239963531494,6.081151962280273,1.6571840047836304,11.445200012531132,4.192600026726723
404,7.784095764160156,1.551103949546814,6.225791931152344,1.651039958000183,4.267399956006557,2.5579999783076346
405,7.370719909667969,3.8110079765319824,6.146719932556152,1.6798399686813354,5.279499979224056,2.0811999565921724
406,5.945568084716797,5.827487945556641,6.004064083099365,1.717695951461792,4.237800021655858,3.8087000139057636
407,6.032095909118652,5.563231945037842,6.1268157958984375,1.6684160232543945,4.836299980524927,3.283499972894788
408,6.089024066925049,5.288735866546631,5.965695858001709,2.537951946258545,4.2492999928072095,4.31300001218915
409,6.083199977874756,1.7800320386886597,5.951551914215088,1.8088959455490112,4.07900003483519,2.9870999860577285
410,6.297632217407227,1.6663039922714233,6.077375888824463,1.716096043586731,4.519500012975186,1.7328999820165336
411,5.8664960861206055,1.6845120191574097,6.159711837768555,1.8122559785842896,4.273099999409169,1.8567999941296875
412,6.058080196380615,1.602112054824829,6.158336162567139,1.7764159440994263,4.193700035102665,2.4480000138282776
413,6.220160007476807,1.621440052986145,6.076159954071045,1.6891200542449951,4.145300015807152,1.810799993108958
414,6.147136211395264,1.649183988571167,6.010240077972412,1.7700799703598022,6.378200021572411,1.7698000301606953
415,9.350879669189453,1.6060800552368164,6.152416229248047,1.6849600076675415,5.427800002507865,1.7453000182285905
416,13.37820816040039,1.6964800357818604,6.16480016708374,1.58297598361969,5.250499991234392,3.5484000109136105
417,4.356383800506592,1.648800015449524,5.99721622467041,3.2720000743865967,4.978699958883226,2.1006999886594713
418,4.2514238357543945,1.6821759939193726,5.965087890625,1.7540160417556763,4.393099981825799,1.697800005786121
419,4.081759929656982,1.7439359426498413,6.075776100158691,1.6488319635391235,4.210899991448969,3.2961000106297433
420,6.762944221496582,1.6750719547271729,6.098239898681641,1.7743040323257446,4.284299968276173,2.9781999764963984
421,5.986271858215332,1.6575039625167847,6.177087783813477,1.9432640075683594,4.816800006665289,2.4779000086709857
422,7.096864223480225,1.5862400531768799,6.17244815826416,1.9493119716644287,4.286699986550957,4.523699986748397
423,11.332832336425781,1.6167999505996704,6.171743869781494,1.6541759967803955,4.285599978175014,5.8682000380940735
424,9.163423538208008,1.6556799411773682,6.276159763336182,1.6173440217971802,4.184199962764978,5.826200009323657
425,5.348896026611328,1.7032639980316162,6.066495895385742,1.7855360507965088,4.878499952610582,5.171299970243126
426,5.336128234863281,1.6119999885559082,6.090496063232422,2.0229439735412598,4.352099960669875,3.518100013025105
427,4.714911937713623,1.5773760080337524,6.1129279136657715,1.7613439559936523,4.222099960315973,2.857400046195835
428,4.24124813079834,1.8503040075302124,6.04966402053833,1.7229440212249756,5.29069994809106,2.454300003591925
429,4.132351875305176,1.6700799465179443,6.1184000968933105,1.7006080150604248,4.311299999244511,2.425599959678948
430,4.374879837036133,1.5776000022888184,6.0774078369140625,1.7639039754867554,4.260800022166222,2.8125999961048365
431,10.346303939819336,1.6070400476455688,6.068575859069824,1.692639946937561,4.204500000923872,2.86250002682209
432,10.105024337768555,1.5868159532546997,6.160607814788818,1.6329599618911743,5.281199992168695,1.7758000176399946
433,5.029727935791016,1.6566400527954102,6.166399955749512,1.7034239768981934,4.189400002360344,1.8905000179074705
434,4.498496055603027,1.5493119955062866,6.096767902374268,1.6493760347366333,4.162599972914904,2.467299986165017
435,4.690944194793701,1.5640959739685059,6.156832218170166,1.7732800245285034,4.196499998215586,2.2791000083088875
436,4.154560089111328,1.569375991821289,5.253087997436523,1.7085119485855103,4.2486999882385135,1.9444000208750367
437,4.180768013000488,1.581663966178894,4.314688205718994,1.7064000368118286,4.301699984353036,1.7204000032506883
438,4.316192150115967,3.0803840160369873,4.101952075958252,1.7032959461212158,4.241999995429069,4.270500037819147
439,4.280159950256348,2.3384320735931396,4.350336074829102,1.7353919744491577,4.23590000718832,3.0740000074729323
440,4.38640022277832,1.5596799850463867,4.200223922729492,1.6340800523757935,4.427199950441718,4.527599958237261
441,4.256095886230469,3.1720640659332275,4.141312122344971,1.6491199731826782,4.288399999495596,4.840100009460002
442,4.165311813354492,3.0410239696502686,4.2778239250183105,1.7187520265579224,4.130900022573769,3.202499996405095
443,4.315360069274902,2.521440029144287,5.418432235717773,1.7036160230636597,4.1609000181779265,2.376900054514408
444,4.2363200187683105,2.250976085662842,4.8758721351623535,1.6925439834594727,4.232299979776144,2.3876999621279538
445,4.188191890716553,1.9543360471725464,4.311295986175537,1.9761600494384766,4.268899967428297,2.4340000236406922
446,4.202688217163086,1.6334079504013062,7.002655982971191,1.711616039276123,4.256799991708249,2.343399974051863
447,7.209727764129639,1.587839961051941,6.512351989746094,1.7351360321044922,4.221299954224378,2.4816999793983996
448,4.148064136505127,1.7267199754714966,6.353856086730957,1.7125120162963867,6.859100016299635,2.380700025241822
449,4.2038397789001465,1.641152024269104,5.276735782623291,1.74127995967865,5.4085999727249146,2.4170000106096268
450,4.897600173950195,1.6687999963760376,4.2314558029174805,1.6818560361862183,4.9863000167533755,2.3160999990068376
451,4.163616180419922,1.6242560148239136,4.191743850708008,1.6713279485702515,4.41530003445223,2.366199973039329
452,4.405856132507324,1.6377919912338257,8.156000137329102,1.6657919883728027,4.7276999684982,2.428600040730089
453,5.016511917114258,1.545024037361145,9.691583633422852,1.5994559526443481,4.112299997359514,2.396599971689284
454,4.260159969329834,2.668287992477417,7.1976318359375,3.5494720935821533,5.181799991987646,2.4287000414915383
455,6.606080055236816,3.1393280029296875,4.377344131469727,3.96012806892395,4.141600045841187,2.367099979892373
456,4.353631973266602,1.7288960218429565,4.402592182159424,4.097472190856934,4.287099989596754,2.3631000076420605
457,5.115903854370117,2.11081600189209,8.778816223144531,4.030464172363281,4.061700019519776,2.3867000127211213
458,4.30463981628418,3.1542720794677734,10.704768180847168,5.333119869232178,4.336400015745312,2.327799971681088
459,4.212831974029541,2.650752067565918,4.670527935028076,2.6948800086975098,4.287399991881102,2.387200016528368
460,4.177951812744141,2.136352062225342,4.166848182678223,3.5021119117736816,4.1649999911896884,2.3740999749861658
461,4.643743991851807,2.102976083755493,4.404895782470703,4.623839855194092,4.154499969445169,2.4653999716974795
462,4.261439800262451,1.6142079830169678,5.35097599029541,3.709696054458618,4.453999979887158,3.036400012206286
463,4.102015972137451,1.5592639446258545,4.576735973358154,7.1196160316467285,4.279999993741512,3.374999971129
464,4.036223888397217,1.638208031654358,4.494048118591309,3.742719888687134,4.168899962678552,1.8341999966651201
465,5.326816082000732,1.6643520593643188,4.280191898345947,3.024735927581787,4.167799954302609,2.416800009086728
466,4.193568229675293,1.6102399826049805,4.981855869293213,2.789792060852051,9.71630000276491,3.271499997936189
467,4.404416084289551,1.748960018157959,4.160736083984375,2.8425920009613037,10.279999987687916,2.6011000154539943
468,4.191999912261963,1.6139520406723022,4.318528175354004,2.6769919395446777,4.883499990683049,2.2962999646551907
469,4.091584205627441,1.6752959489822388,6.33519983291626,2.993407964706421,4.555799998342991,2.108600048813969
470,4.089791774749756,2.7249279022216797,5.0944318771362305,2.594399929046631,4.254000028595328,1.783600018825382
471,4.108320236206055,1.5751680135726929,4.437151908874512,2.716383934020996,4.242599999997765,1.7888000002130866
472,4.625696182250977,1.6052160263061523,4.897280216217041,2.5236480236053467,4.101899976376444,1.756099984049797
473,4.206560134887695,1.6031039953231812,5.7718400955200195,2.617055892944336,4.1588000021874905,1.6954999882727861
474,4.172800064086914,1.8905600309371948,4.406015872955322,2.3470399379730225,4.106099950149655,1.7086000298149884
475,4.140096187591553,1.6754239797592163,5.761792182922363,2.510240077972412,4.208999976981431,1.6490999842062593
476,4.547359943389893,1.6755520105361938,4.4290242195129395,2.371551990509033,4.183400014881045,1.7093000351451337
477,4.234272003173828,1.5948799848556519,4.201216220855713,2.4362239837646484,4.130000015720725,1.7208000062964857
478,4.254528045654297,1.6391680240631104,4.1648640632629395,2.423743963241577,4.168300016317517,3.6385999992489815
479,4.167168140411377,1.5045440196990967,4.490911960601807,2.5123519897460938,4.37090004561469,3.8116000359877944
480,4.85756778717041,1.689344048500061,4.980735778808594,2.39683198928833,4.243600007612258,3.8446999969892204
481,4.073023796081543,1.5965440273284912,4.351424217224121,2.377023935317993,4.224599979352206,3.936199995223433
482,4.103104114532471,1.5404800176620483,4.133408069610596,2.520319938659668,4.246799973770976,2.9898000066168606
483,4.136672019958496,1.6032320261001587,9.536128044128418,2.411072015762329,4.236999957356602,1.8672000151127577
484,4.344799995422363,1.6152640581130981,14.812640190124512,2.4160640239715576,4.122499958612025,1.7119000549428165
485,4.257472038269043,1.5647679567337036,8.720704078674316,2.5520639419555664,4.136900010053068,1.7807999975048006
486,4.0957441329956055,1.576032042503357,5.619584083557129,2.4145920276641846,4.193199973087758,1.733599987346679
487,4.230400085449219,1.6771520376205444,4.304543972015381,2.5016000270843506,4.129900014959276,1.7384999664500356
488,4.613376140594482,1.6238720417022705,4.074751853942871,2.3373119831085205,4.257100052200258,1.7483000410720706
489,4.047232151031494,1.5703680515289307,4.070079803466797,2.4232640266418457,4.1111999889835715,1.7160999705083668
490,4.021344184875488,1.6805119514465332,7.277952194213867,2.416735887527466,4.2369000148028135,1.7515000072307885
491,4.195615768432617,1.6554559469223022,4.809120178222656,2.3153278827667236,4.249000048730522,1.7017999780364335
492,4.208064079284668,1.6135679483413696,5.2732157707214355,2.532831907272339,4.168600018601865,1.753099961206317
493,4.076096057891846,1.6184959411621094,15.449440002441406,2.432543992996216,4.154899972490966,1.7135999514721334
494,4.0385918617248535,1.65174400806427,5.82316780090332,2.4932799339294434,4.19589999364689,1.7105999868363142
495,4.2611517906188965,1.6766079664230347,4.284031867980957,2.48140811920166,6.5181999816559255,1.7272999975830317
496,5.349184036254883,1.622912049293518,4.226624011993408,2.400160074234009,6.874099955894053,1.8315999768674374
497,4.399936199188232,1.6375999450683594,4.95033597946167,2.4180800914764404,5.509799986612052,1.7329000402241945
498,4.267168045043945,1.5503679513931274,4.345119953155518,2.378175973892212,4.219099995680153,1.7717999871820211
499,4.483551979064941,1.6735999584197998,4.240416049957275,2.441279888153076,4.17959998594597,1.7604000167921185
500,4.461887836456299,1.6327680349349976,4.288095951080322,2.3031039237976074,4.320099949836731,1.6914000152610242
501,9.800000190734863,1.6157439947128296,5.139840126037598,4.316415786743164,7.191799988504499,3.164099995046854
502,5.326496124267578,1.595039963722229,4.262112140655518,2.5917439460754395,7.093299995176494,2.064500004053116
503,4.14358377456665,1.6271040439605713,4.230527877807617,3.043872117996216,7.016099989414215,1.782699953764677
504,4.034656047821045,1.571679949760437,4.149951934814453,3.9498560428619385,4.275200015399605,2.3714000126346946
505,4.073184013366699,1.5531200170516968,6.284063816070557,3.0930240154266357,5.770199990365654,2.571700024418533
506,6.05785608291626,1.6379519701004028,5.086400032043457,2.5710721015930176,4.7848999965935946,2.1350999595597386
507,4.985311985015869,1.5886720418930054,4.8170881271362305,2.4672000408172607,4.287999996449798,1.891499967314303
508,5.188896179199219,1.7939519882202148,5.119200229644775,2.3420159816741943,4.0698000229895115,2.54690001020208
509,4.125184059143066,1.5543040037155151,4.230688095092773,2.255039930343628,3.961100010201335,3.0465000309050083
510,4.12175989151001,1.6681599617004395,6.145120143890381,2.2731521129608154,5.003899976145476,1.815199968405068
511,3.9684159755706787,1.5401599407196045,5.751232147216797,2.360991954803467,5.406699958257377,2.3151999921537936
512,4.072351932525635,1.5480639934539795,4.318399906158447,2.3768959045410156,7.554400013759732,3.1277000089176
513,4.094751834869385,1.5831999778747559,4.283008098602295,2.2992959022521973,5.10120001854375,2.5025999639183283
514,4.035327911376953,1.6415679454803467,4.1247358322143555,2.4565439224243164,4.078800033312291,2.3922999971546233
515,3.9892160892486572,1.6351679563522339,4.670368194580078,2.394335985183716,4.17959998594597,2.212700026575476
516,3.874239921569824,1.525696039199829,4.172095775604248,2.3377599716186523,4.001300025265664,1.7599000129848719
517,4.122848033905029,1.4999040365219116,4.132160186767578,2.4029440879821777,4.259500012267381,1.8354000058025122
518,4.086656093597412,1.5991359949111938,4.147327899932861,6.106048107147217,4.043099994305521,1.685400027781725
519,4.041056156158447,1.6072959899902344,10.370495796203613,5.70684814453125,4.140299977734685,1.7456000205129385
520,3.9360640048980713,1.6696319580078125,15.241567611694336,5.027135848999023,3.999800013843924,1.8318999791517854
521,4.692831993103027,1.6886719465255737,7.292928218841553,3.74236798286438,6.362200016155839,1.7682999605312943
522,3.9807040691375732,1.6721279621124268,7.841407775878906,1.6948800086975098,6.684600026346743,1.7257999861612916
523,4.312128067016602,1.5881919860839844,7.329247951507568,1.78985595703125,7.791299954988062,1.6931999707594514
524,4.198336124420166,1.5095360279083252,7.353919982910156,2.3383679389953613,5.80629997421056,1.9041000050492585
525,4.110112190246582,1.6448320150375366,6.535359859466553,2.0870399475097656,7.6775000197812915,1.7230999656021595
526,4.158463954925537,1.6649600267410278,6.659776210784912,1.709663987159729,5.071599967777729,1.688400050625205
527,4.213535785675049,1.7410880327224731,6.670720100402832,1.6325440406799316,4.149499989580363,1.7089999746531248
528,4.302783966064453,1.5514240264892578,6.7909440994262695,1.8186880350112915,4.206400015391409,1.6955999890342355
